time_s,active_axle_count,total_vertical_load_n,micro_pressure_wave_pa
15.69,32,2720000.0,1.4746630121099552e-18
15.700000000000001,32,2720000.0,1.3651985387496633e-18
15.71,32,2720000.0,1.2637816172928138e-18
15.72,32,2720000.0,1.169826471963849e-18
15.73,32,2720000.0,1.0827895290241682e-18
15.74,32,2720000.0,1.002166408503647e-18
15.75,32,2720000.0,9.27489128020089e-19
15.76,32,2720000.0,8.58323503903862e-19
15.77,32,2720000.0,7.94266735863325e-19
15.780000000000001,32,2720000.0,7.349451623754714e-19
15.790000000000001,32,2720000.0,6.8001217487057e-19
15.8,32,2720000.0,6.291462796036157e-19
15.81,32,2720000.0,5.820492968732519e-19
15.82,32,2720000.0,5.384446879641408e-19
15.83,32,2720000.0,4.980760008553511e-19
15.84,32,2720000.0,4.607054263581467e-19
15.85,32,2720000.0,4.2611245692499517e-19
15.860000000000001,32,2720000.0,3.940926409102612e-19
15.870000000000001,32,2720000.0,3.6445642556503034e-19
15.88,32,2720000.0,3.3702808251543065e-19
15.89,32,2720000.0,3.116447099096216e-19
15.9,32,2720000.0,2.881553058232386e-19
15.91,32,2720000.0,2.6641990789088157e-19
15.92,32,2720000.0,2.4630879448243866e-19
15.93,32,2720000.0,2.277017430701032e-19
15.94,32,2720000.0,2.1048734173654833e-19
15.950000000000001,32,2720000.0,1.9456235005815516e-19
15.96,32,2720000.0,1.7983110586108015e-19
15.97,32,2720000.0,1.6620497459352747e-19
15.98,32,2720000.0,1.5360183828619755e-19
15.99,32,2720000.0,1.4194562128558724e-19
16.0,32,2720000.0,1.3116585014277883e-19
16.01,32,2720000.0,1.2119724522455768e-19
16.02,32,2720000.0,1.1197934178509155e-19
16.03,32,2720000.0,1.0345613839580191e-19
16.04,32,2720000.0,9.557577077955895e-20
16.05,32,2720000.0,8.82902092330965e-20
16.06,32,2720000.0,8.155497795013998e-20
16.07,32,2720000.0,7.532889467696618e-20
16.080000000000002,32,2720000.0,6.957382924329404e-20
16.09,32,2720000.0,6.425447961454392e-20
16.1,32,2720000.0,5.933816420766522e-20
16.11,32,2720000.0,5.479462930197847e-20
16.12,32,2720000.0,5.0595870459492935e-20
16.13,32,2720000.0,4.6715966946430496e-20
16.14,32,2720000.0,4.31309282193947e-20
16.15,32,2720000.0,3.981855160639469e-20
16.16,32,2720000.0,3.6758290374929164e-20
16.17,32,2720000.0,3.3931131437018707e-20
16.18,32,2720000.0,3.1319481994607934e-20
16.19,32,2720000.0,2.8907064478615507e-20
16.2,32,2720000.0,2.6678819181154278e-20
16.21,32,2720000.0,2.462081402344521e-20
16.22,32,2720000.0,2.2720160941938338e-20
16.23,32,2720000.0,2.096493841224372e-20
16.240000000000002,32,2720000.0,1.9344119664997084e-20
16.25,32,2720000.0,1.7847506179815246e-20
16.26,32,2720000.0,1.6465666073263672e-20
16.27,32,2720000.0,1.5189877024416866e-20
16.28,32,2720000.0,1.4012073407257897e-20
16.29,32,2720000.0,1.2924797323033558e-20
16.3,32,2720000.0,1.192115324781391e-20
16.31,32,2720000.0,1.0994766031087302e-20
16.32,32,2720000.0,1.0139742000312246e-20
16.330000000000002,32,2720000.0,9.350632944091002e-21
16.34,32,2720000.0,8.62240276308264e-21
16.35,32,2720000.0,7.950396593067214e-21
16.36,32,2720000.0,7.330312218764548e-21
16.37,32,2720000.0,6.7581736101668926e-21
16.38,32,2720000.0,6.2303064253928714e-21
16.39,32,2720000.0,5.7433153353945864e-21
16.4,32,2720000.0,5.294063036395315e-21
16.41,32,2720000.0,4.879650825699209e-21
16.42,32,2720000.0,4.49740062558645e-21
16.43,32,2720000.0,4.1448383484166684e-21
16.44,32,2720000.0,3.819678503872613e-21
16.45,32,2720000.0,3.519809956520314e-21
16.46,32,2720000.0,3.2432827485718102e-21
16.47,32,2720000.0,2.988295908980675e-21
16.48,32,2720000.0,2.7531861757697467e-21
16.490000000000002,32,2720000.0,2.5364175638602022e-21
16.5,32,2720000.0,2.3365717156386033e-21
16.51,32,2720000.0,2.152338976111966e-21
16.52,32,2720000.0,1.982510138777112e-21
16.53,32,2720000.0,1.8259688122931906e-21
16.54,32,2720000.0,1.6816843617256374e-21
16.55,32,2720000.0,1.548705381535268e-21
16.56,32,2720000.0,1.4261536606476403e-21
16.57,32,2720000.0,1.3132186028656575e-21
16.580000000000002,32,2720000.0,1.209152068604718e-21
16.59,32,2720000.0,1.1132636064437461e-21
16.6,32,2720000.0,1.0249160453203608e-21
16.61,32,2720000.0,9.4352142035814e-22
16.62,32,2720000.0,8.685372073167548e-22
16.63,32,2720000.0,7.994628425127816e-22
16.64,32,2720000.0,7.35836506777473e-22
16.65,32,2720000.0,6.772321536116061e-22
16.66,32,2720000.0,6.232567631732154e-22
16.67,32,2720000.0,5.735478051018342e-22
16.68,32,2720000.0,5.27770894448443e-22
16.69,32,2720000.0,4.856176261545892e-22
16.7,32,2720000.0,4.468035746100613e-22
16.71,32,2720000.0,4.110664458246288e-22
16.72,32,2720000.0,3.7816437068184297e-22
16.73,32,2720000.0,3.4787432860515338e-22
16.740000000000002,32,2720000.0,3.1999069176596246e-22
16.75,32,2720000.0,2.943238807029875e-22
16.76,32,2720000.0,2.7069912290683724e-22
16.77,32,2720000.0,2.489553065584091e-22
16.78,32,2720000.0,2.2894392219572335e-22
16.79,32,2720000.0,2.1052808562798728e-22
16.8,32,2720000.0,1.9358163591777622e-22
16.81,32,2720000.0,1.7798830271799374e-22
16.82,32,2720000.0,1.6364093768075916e-22
16.830000000000002,32,2720000.0,1.5044080505397933e-22
16.84,32,2720000.0,1.3829692695002336e-22
16.85,32,2720000.0,1.2712547911214533e-22
16.86,32,2720000.0,1.1684923332011258e-22
16.87,32,2720000.0,1.0739704286820508e-22
16.88,32,2720000.0,9.870336781928023e-23
16.89,32,2720000.0,9.070783698818106e-23
16.9,32,2720000.0,8.335484383907182e-23
16.91,32,2720000.0,7.659317369499172e-23
16.92,32,2720000.0,7.037565985563467e-23
16.93,32,2720000.0,6.465886640215839e-23
16.94,32,2720000.0,5.940279563690126e-23
16.95,32,2720000.0,5.457061826222566e-23
16.96,32,2720000.0,5.0128424547149616e-23
16.97,32,2720000.0,4.6044994864134074e-23
16.98,32,2720000.0,4.2291588101836567e-23
16.990000000000002,32,2720000.0,3.8841746573858833e-23
17.0,32,2720000.0,3.5671116149048097e-23
17.01,32,2720000.0,3.275728042642973e-23
17.02,32,2720000.0,3.007960786804321e-23
17.03,32,2720000.0,2.7619110886211454e-23
17.04,32,2720000.0,2.5358315958804484e-23
17.05,32,2720000.0,2.3281143917162725e-23
17.06,32,2720000.0,2.137279961708557e-23
17.07,32,2720000.0,1.9619670264006128e-23
17.080000000000002,32,2720000.0,1.8009231719586077e-23
17.09,32,2720000.0,1.6529962168754766e-23
17.1,32,2720000.0,1.517126257411964e-23
17.11,32,2720000.0,1.392338338886712e-23
17.12,32,2720000.0,1.2777357040104501e-23
17.13,32,2720000.0,1.1724935732319872e-23
17.14,32,2720000.0,1.0758534155445033e-23
17.150000000000002,32,2720000.0,9.871176714172545e-24
17.16,32,2720000.0,9.056448924868541e-24
17.17,32,2720000.0,8.308452653829418e-24
17.18,32,2720000.0,7.621764895950697e-24
17.19,32,2720000.0,6.991399816224462e-24
17.2,32,2720000.0,6.412773798064977e-24
17.21,32,2720000.0,5.881673262349549e-24
17.22,32,2720000.0,5.3942250394553466e-24
17.23,32,2720000.0,4.946869093509396e-24
17.240000000000002,32,2720000.0,4.536333413731189e-24
17.25,32,2720000.0,4.159610902180515e-24
17.26,32,2720000.0,3.813938100546555e-24
17.27,32,2720000.0,3.496775610913684e-24
17.28,32,2720000.0,3.205790076770456e-24
17.29,32,2720000.0,2.9388376010039837e-24
17.3,32,2720000.0,2.693948487262851e-24
17.31,32,2720000.0,2.4693131999820445e-24
17.32,32,2720000.0,2.2632694465713718e-24
17.330000000000002,32,2720000.0,2.0742902928446733e-24
17.34,32,2720000.0,1.900973229749787e-24
17.35,32,2720000.0,1.742030115901075e-24
17.36,32,2720000.0,1.596277926357309e-24
17.37,32,2720000.0,1.4626302435592581e-24
17.38,32,2720000.0,1.3400894313962947e-24
17.39,32,2720000.0,1.2277394380209856e-24
17.400000000000002,32,2720000.0,1.124739177324539e-24
17.41,32,2720000.0,1.0303164429408642e-24
17.42,32,2720000.0,9.43762312291957e-25
17.43,32,2720000.0,8.64426001549357e-25
17.44,32,2720000.0,7.917101354813014e-25
17.45,32,2720000.0,7.250663990112995e-25
17.46,32,2720000.0,6.639915399417703e-25
17.47,32,2720000.0,6.080236947214697e-25
17.48,32,2720000.0,5.56739011366705e-25
17.490000000000002,32,2720000.0,5.0974854570433175e-25
17.5,32,2720000.0,4.666954089991722e-25
17.51,32,2720000.0,4.272521467741218e-25
17.52,32,2720000.0,3.9111833023956316e-25
17.53,32,2720000.0,3.580183432292244e-25
17.54,32,2720000.0,3.276993489042588e-25
17.55,32,2720000.0,2.9992942174304136e-25
17.56,32,2720000.0,2.7449583149134803e-25
17.57,32,2720000.0,2.5120346681255774e-25
17.580000000000002,32,2720000.0,2.298733873586227e-25
17.59,32,2720000.0,2.1034149388516545e-25
17.6,32,2720000.0,1.9245730686583106e-25
17.61,32,2720000.0,1.7608284482616711e-25
17.62,32,2720000.0,1.6109159432166894e-25
17.63,32,2720000.0,1.4736756413339788e-25
17.64,32,2720000.0,1.3480441685111946e-25
17.650000000000002,32,2720000.0,1.2330467156327747e-25
17.66,32,2720000.0,1.1277897187873032e-25
17.67,32,2720000.0,1.0314541397010123e-25
17.68,32,2720000.0,9.432892975680274e-26
17.69,32,2720000.0,8.626072073943712e-26
17.7,32,2720000.0,7.887773835974059e-26
17.71,32,2720000.0,7.212220709336881e-26
17.72,32,2720000.0,6.594118678960989e-26
17.73,32,2720000.0,6.028617105399611e-26
17.740000000000002,32,2720000.0,5.511271872931243e-26
17.75,32,2720000.0,5.0380115768993746e-26
17.76,32,2720000.0,4.605106501636944e-26
17.77,32,2720000.0,4.209140160498649e-26
17.78,32,2720000.0,3.846983188074001e-26
17.79,32,2720000.0,3.5157693917193585e-26
17.8,32,2720000.0,3.212873785227975e-26
17.81,32,2720000.0,2.935892441878104e-26
17.82,32,2720000.0,2.6826240173581003e-26
17.830000000000002,32,2720000.0,2.4510528052486616e-26
17.84,32,2720000.0,2.2393331989468724e-26
17.85,32,2720000.0,2.045775444208455e-26
17.86,32,2720000.0,1.86883257594882e-26
17.87,32,2720000.0,1.707088441634975e-26
17.88,32,2720000.0,1.5592467215931667e-26
17.89,32,2720000.0,1.4241208638968332e-26
17.900000000000002,32,2720000.0,1.3006248582462682e-26
17.91,32,2720000.0,1.1877647794477113e-26
17.92,32,2720000.0,1.0846310367941003e-26
17.93,32,2720000.0,9.903912708793074e-27
17.94,32,2720000.0,9.042838441819152e-27
17.95,32,2720000.0,8.25611876167795e-27
17.96,32,2720000.0,7.537377777127226e-27
17.97,32,2720000.0,6.880782433694746e-27
17.98,32,2720000.0,6.280996634206102e-27
17.990000000000002,32,2720000.0,5.73313920797638e-27
18.0,32,2720000.0,5.2327454082904944e-27
18.01,32,2720000.0,4.7757316442484036e-27
18.02,32,2720000.0,4.358363177361352e-27
18.03,32,2720000.0,3.9772245355606715e-27
18.04,32,2720000.0,3.629192417778558e-27
18.05,32,2720000.0,3.31141088102645e-27
18.06,32,2720000.0,3.021268619161844e-27
18.07,32,2720000.0,2.7563781583479956e-27
18.080000000000002,32,2720000.0,2.5145568087478633e-27
18.09,32,2720000.0,2.2938092253148752e-27
18.1,32,2720000.0,2.092311442779472e-27
18.11,32,2720000.0,1.908396261151112e-27
18.12,32,2720000.0,1.7405398683500817e-27
18.13,32,2720000.0,1.5873495960330859e-27
18.14,32,2720000.0,1.4475527133373576e-27
18.150000000000002,32,2720000.0,1.319986171220836e-27
18.16,32,2720000.0,1.2035872173628623e-27
18.17,32,2720000.0,1.0973848082791115e-27
18.18,32,2720000.0,1.0004917514360515e-27
18.19,32,2720000.0,9.120975157731147e-28
18.2,32,2720000.0,8.314616541996115e-28
18.21,32,2720000.0,7.57907786359687e-28
18.22,32,2720000.0,6.908180942958617e-28
18.23,32,2720000.0,6.29628287615449e-28
18.240000000000002,32,2720000.0,5.738229984078503e-28
18.25,32,2720000.0,5.229315695019234e-28
18.26,32,2720000.0,4.765242027129708e-28
18.27,32,2720000.0,4.342084365365822e-28
18.28,32,2720000.0,3.9562592531726055e-28
18.29,32,2720000.0,3.6044949427786885e-28
18.3,32,2720000.0,3.283804469550747e-28
18.31,32,2720000.0,2.99146103565881e-28
18.32,32,2720000.0,2.7249755064316696e-28
18.330000000000002,32,2720000.0,2.4820758394034736e-28
18.34,32,2720000.0,2.2606882812690445e-28
18.35,32,2720000.0,2.058920181912339e-28
18.36,32,2720000.0,1.8750442874477056e-28
18.37,32,2720000.0,1.7074843859087434e-28
18.38,32,2720000.0,1.55480218994095e-28
18.39,32,2720000.0,1.4156853506652206e-28
18.400000000000002,32,2720000.0,1.2889365058668223e-28
18.41,32,2720000.0,1.1734632738977727e-28
18.42,32,2720000.0,1.068269112211332e-28
18.43,32,2720000.0,9.724449663536436e-29
18.44,32,2720000.0,8.851616415478808e-29
18.45,32,2720000.0,8.056628347962848e-29
18.46,32,2720000.0,7.332587707132444e-29
18.47,32,2720000.0,6.673203891541766e-29
18.48,32,2720000.0,6.072740371358763e-29
18.490000000000002,32,2720000.0,5.525966216068317e-29
18.5,32,2720000.0,5.028111833393277e-29
18.51,32,2720000.0,4.5748285561577163e-29
18.52,32,2720000.0,4.162151744928417e-29
18.53,32,2720000.0,3.7864671027300636e-29
18.54,32,2720000.0,3.4444799241830174e-29
18.55,32,2720000.0,3.133187025232489e-29
18.56,32,2720000.0,2.849851121442259e-29
18.57,32,2720000.0,2.591977442760042e-29
18.580000000000002,32,2720000.0,2.3572923909073942e-29
18.59,32,2720000.0,2.1437240622210085e-29
18.6,32,2720000.0,1.949384474036061e-29
18.61,32,2720000.0,1.7725533466525033e-29
18.62,32,2720000.0,1.6116633056819665e-29
18.63,32,2720000.0,1.4652863812442976e-29
18.64,32,2720000.0,1.332121691147038e-29
18.650000000000002,32,2720000.0,1.2109842049347595e-29
18.66,32,2720000.0,1.1007944946129687e-29
18.67,32,2720000.0,1.0005693860001343e-29
18.68,32,2720000.0,9.094134321142116e-30
18.69,32,2720000.0,8.265111368082745e-30
18.7,32,2720000.0,7.511198630964006e-30
18.71,32,2720000.0,6.825633662973765e-30
18.72,32,2720000.0,6.2022589732441396e-30
18.73,32,2720000.0,5.6354682619756764e-30
18.740000000000002,32,2720000.0,5.120157401979538e-30
18.75,32,2720000.0,4.6516797504715045e-30
18.76,32,2720000.0,4.2258054111983976e-30
18.77,32,2720000.0,3.838684100070946e-30
18.78,32,2720000.0,3.4868112977159546e-30
18.79,32,2720000.0,3.166997399984663e-30
18.8,32,2720000.0,2.8763396026777034e-30
18.81,32,2720000.0,2.6121962797890772e-30
18.82,32,2720000.0,2.3721636356165585e-30
18.830000000000002,32,2720000.0,2.154054430297756e-30
18.84,32,2720000.0,1.9558785958806698e-30
18.85,32,2720000.0,1.775825576055723e-30
