x_m,z_m
180.700000,-1.085517850533e-04
180.750000,-9.644394562618e-05
180.800000,-1.061575211935e-04
180.850000,-9.976364596037e-05
180.900000,-1.125636079320e-04
180.950000,-1.464141751811e-04
181.000000,-1.828261055985e-04
181.050000,-2.040521038815e-04
181.100000,-2.123419711965e-04
181.150000,-2.443771417293e-04
181.200000,-2.558493822082e-04
181.250000,-2.220837851247e-04
181.300000,-2.009647595662e-04
181.350000,-2.009177297456e-04
181.400000,-2.096930376612e-04
181.450000,-2.053724572212e-04
181.500000,-1.955499947438e-04
181.550000,-2.125656103171e-04
181.600000,-2.173980481679e-04
181.650000,-2.073909668379e-04
181.700000,-2.012338152578e-04
181.750000,-1.906500952650e-04
181.800000,-1.953639175044e-04
181.850000,-1.916089632953e-04
181.900000,-1.746414005696e-04
181.950000,-1.650496343429e-04
182.000000,-1.525891459369e-04
182.050000,-1.503572565721e-04
182.100000,-1.272504127200e-04
182.150000,-7.430541045475e-05
182.200000,-3.079435377436e-05
182.250000,5.678837386022e-06
182.300000,-2.775182219754e-06
182.350000,-4.135480471352e-05
182.400000,-4.765628638394e-05
182.450000,-6.372592608517e-05
182.500000,-8.208441869706e-05
182.550000,-5.209843545616e-05
182.600000,-3.256166429246e-05
182.650000,-5.940957080644e-05
182.700000,-7.248734232072e-05
182.750000,-6.099715863014e-05
182.800000,-4.397042402871e-05
182.850000,5.627901555523e-06
182.900000,3.682968075309e-05
182.950000,2.265826164632e-05
183.000000,4.079952396598e-05
183.050000,6.323412291087e-05
183.100000,6.767121910387e-05
183.150000,7.740200377451e-05
183.200000,3.633284180041e-05
183.250000,-4.478581082740e-06
183.300000,2.101609024678e-05
183.350000,4.539836381350e-05
183.400000,3.671237597168e-05
183.450000,-1.347648916066e-06
183.500000,-3.183096104732e-05
183.550000,-2.539789133845e-05
183.600000,-4.046116832401e-05
183.650000,-4.881191887532e-05
183.700000,-1.327375195530e-05
183.750000,-1.176578943384e-05
183.800000,-1.088675272548e-05
183.850000,2.020815120527e-05
183.900000,5.989947696113e-07
183.950000,-1.239396293697e-05
184.000000,1.199109968904e-05
184.050000,-3.930899468773e-06
184.100000,-8.921710954647e-06
184.150000,1.002423842437e-05
184.200000,-1.076928922315e-05
184.250000,-5.502448873057e-05
184.300000,-9.064252798145e-05
184.350000,-9.032811155672e-05
184.400000,-9.682322470499e-05
184.450000,-1.402222689375e-04
184.500000,-1.603463172947e-04
184.550000,-1.684219981258e-04
184.600000,-1.532865885498e-04
184.650000,-1.094116050995e-04
184.700000,-1.137825088227e-04
184.750000,-1.346263579562e-04
184.800000,-1.366260053726e-04
184.850000,-1.353299817938e-04
184.900000,-1.120953942419e-04
184.950000,-7.075018736346e-05
185.000000,-1.840167062415e-05
185.050000,6.232398720159e-06
185.100000,1.052112312094e-05
185.150000,3.502892037924e-05
185.200000,3.563075771731e-05
185.250000,4.198894831861e-05
185.300000,6.964120295072e-05
185.350000,7.179142836170e-05
185.400000,8.009057737363e-05
185.450000,6.435514021718e-05
185.500000,2.920239261656e-05
185.550000,3.333975387491e-05
185.600000,2.574046476898e-05
185.650000,2.084689300118e-05
185.700000,4.809108513914e-05
185.750000,5.705479392931e-05
185.800000,5.666791679575e-05
185.850000,6.011938634751e-05
185.900000,5.211497452584e-05
185.950000,4.567261826405e-05
186.000000,6.504615542959e-05
186.050000,8.132617928736e-05
186.100000,5.679799779054e-05
186.150000,4.830215310080e-05
186.200000,6.186340055848e-05
186.250000,3.990442463548e-05
186.300000,1.100661412226e-05
186.350000,-3.387861399628e-06
186.400000,-5.763925891671e-06
186.450000,7.709519454506e-06
186.500000,8.582969712430e-06
186.550000,-1.010149644296e-05
186.600000,-3.031722609037e-05
186.650000,-2.996422158052e-05
186.700000,-1.686727595256e-05
186.750000,-5.950293129532e-06
186.800000,1.390160882295e-05
186.850000,-5.473692710869e-06
186.900000,-5.209006573691e-05
186.950000,-5.825061633674e-05
187.000000,-6.756322061900e-05
187.050000,-5.537840533662e-05
187.100000,-1.017664217554e-05
187.150000,-3.477355321360e-05
187.200000,-7.196268704876e-05
187.250000,-8.271104996131e-05
187.300000,-1.327828931283e-04
187.350000,-1.544710099362e-04
187.400000,-1.231590482845e-04
187.450000,-9.804257295724e-05
187.500000,-8.387507835361e-05
187.550000,-8.541560545226e-05
187.600000,-8.897850075093e-05
187.650000,-7.517497220757e-05
187.700000,-5.869785057885e-05
187.750000,-7.409515931805e-05
187.800000,-1.121695259219e-04
187.850000,-1.100991193018e-04
187.900000,-9.682952882714e-05
187.950000,-1.081694511950e-04
188.000000,-1.071781562809e-04
188.050000,-1.210233818604e-04
188.100000,-1.502360900268e-04
188.150000,-1.383465834064e-04
188.200000,-1.134708231380e-04
188.250000,-1.349395846039e-04
188.300000,-1.614765169349e-04
188.350000,-1.268523456974e-04
188.400000,-8.903822822514e-05
188.450000,-8.734401255146e-05
188.500000,-8.465747150508e-05
188.550000,-1.026069080270e-04
188.600000,-1.559097221938e-04
188.650000,-2.168533779141e-04
188.700000,-2.269091766419e-04
188.750000,-2.005082447397e-04
188.800000,-2.294173396867e-04
188.850000,-2.571959565329e-04
188.900000,-2.638417221675e-04
188.950000,-2.993963752027e-04
189.000000,-3.037862586374e-04
189.050000,-3.074604766150e-04
189.100000,-3.264409267867e-04
189.150000,-3.208822393214e-04
189.200000,-3.217454952873e-04
189.250000,-2.994587886921e-04
189.300000,-2.742172663223e-04
189.350000,-2.596558800683e-04
189.400000,-2.294158098257e-04
189.450000,-2.535378354965e-04
189.500000,-2.890272190923e-04
189.550000,-2.805071754327e-04
189.600000,-2.664493356506e-04
189.650000,-2.549213658124e-04
189.700000,-2.713372786812e-04
189.750000,-2.743858786894e-04
189.800000,-2.587243968635e-04
189.850000,-2.626208037949e-04
189.900000,-2.403489766335e-04
189.950000,-2.296205248035e-04
190.000000,-2.269756997372e-04
190.050000,-2.022330492535e-04
190.100000,-2.223213900821e-04
190.150000,-2.434957902902e-04
190.200000,-2.498119336623e-04
190.250000,-2.897985384967e-04
190.300000,-3.182202401113e-04
190.350000,-3.258469500446e-04
190.400000,-3.387345214289e-04
190.450000,-3.581366317977e-04
190.500000,-3.696087616409e-04
190.550000,-3.646899527325e-04
190.600000,-3.528039321787e-04
190.650000,-3.216898171340e-04
190.700000,-2.850470078023e-04
190.750000,-2.803525531344e-04
190.800000,-3.151015849308e-04
190.850000,-3.269189678542e-04
190.900000,-2.838291557156e-04
190.950000,-2.756906622865e-04
191.000000,-2.770660860529e-04
191.050000,-2.464950660939e-04
191.100000,-2.657505168869e-04
191.150000,-2.790721007606e-04
191.200000,-2.659798270706e-04
191.250000,-2.897965534720e-04
191.300000,-2.933816969884e-04
191.350000,-2.768954374065e-04
191.400000,-2.530421552215e-04
191.450000,-1.919535980692e-04
191.500000,-1.417321320314e-04
191.550000,-1.287093526493e-04
191.600000,-1.398193738654e-04
191.650000,-1.595227121927e-04
191.700000,-1.698183093136e-04
191.750000,-1.776225906292e-04
191.800000,-2.033237508850e-04
191.850000,-2.400460909645e-04
191.900000,-2.324437598348e-04
191.950000,-1.901756790696e-04
192.000000,-1.626791904807e-04
192.050000,-1.496381658285e-04
192.100000,-1.699591048650e-04
192.150000,-1.770054338724e-04
192.200000,-1.290010946706e-04
192.250000,-1.104323112444e-04
192.300000,-1.168139150856e-04
192.350000,-9.694514524080e-05
192.400000,-8.844173662591e-05
192.450000,-9.552813114919e-05
192.500000,-9.227065418994e-05
192.550000,-7.645199660809e-05
192.600000,-7.393136177061e-05
192.650000,-9.784786355507e-05
192.700000,-1.207559985922e-04
192.750000,-1.635921123862e-04
192.800000,-2.047921268716e-04
192.850000,-1.703667845391e-04
192.900000,-1.408010712098e-04
192.950000,-1.688766158589e-04
193.000000,-1.669711225801e-04
193.050000,-1.436892005969e-04
193.100000,-1.321399561079e-04
193.150000,-1.260576355658e-04
193.200000,-1.449188687664e-04
193.250000,-1.556246464778e-04
193.300000,-1.468286135507e-04
193.350000,-1.389809740370e-04
193.400000,-1.213099323760e-04
193.450000,-9.657067221514e-05
193.500000,-5.385155909470e-05
193.550000,-3.110963317655e-05
193.600000,-4.816333904427e-05
193.650000,-3.667024807970e-05
193.700000,-2.266233320333e-05
193.750000,-3.158268664962e-05
193.800000,-3.043706740115e-05
193.850000,-2.083392093661e-05
193.900000,1.073625219166e-05
193.950000,1.896680147755e-05
194.000000,8.870821119539e-07
194.050000,1.873897084082e-05
194.100000,2.870821023081e-05
194.150000,4.183129929883e-05
194.200000,8.514275678051e-05
194.250000,1.121007660057e-04
194.300000,1.349232326751e-04
194.350000,1.365300007004e-04
194.400000,1.345927515382e-04
194.450000,1.925251280406e-04
194.500000,2.273605860412e-04
194.550000,1.934584158828e-04
194.600000,1.919292639786e-04
194.650000,2.304311267285e-04
194.700000,2.254440976409e-04
194.750000,2.166860898337e-04
194.800000,2.396201447577e-04
194.850000,2.110087764117e-04
194.900000,1.763576368579e-04
194.950000,1.956463664880e-04
195.000000,1.903656767485e-04
195.050000,1.691857696755e-04
195.100000,1.418216970703e-04
195.150000,7.888503443912e-05
195.200000,5.115328374696e-05
195.250000,7.734744382205e-05
195.300000,8.958178201613e-05
195.350000,6.730509061736e-05
195.400000,5.527745485659e-05
195.450000,6.116203858824e-05
195.500000,4.592865393173e-05
195.550000,3.835426376233e-05
195.600000,2.590958431336e-05
195.650000,-1.930137683011e-05
195.700000,-2.152782335498e-05
195.750000,1.771431900300e-06
195.800000,3.687654301257e-06
195.850000,9.941795999667e-06
195.900000,6.199496679134e-06
195.950000,2.829671541850e-05
196.000000,6.165159391870e-05
196.050000,2.097798789185e-05
196.100000,-2.809269328681e-05
196.150000,-4.415507365533e-05
196.200000,-5.163444199409e-05
196.250000,-2.332473737797e-05
196.300000,-1.487882867123e-05
196.350000,-3.391497504610e-05
196.400000,-1.404188695201e-05
196.450000,-9.440753223828e-06
196.500000,-3.776747978643e-05
196.550000,-6.329389456820e-05
196.600000,-9.813527320913e-05
196.650000,-1.142691136495e-04
196.700000,-1.123900640972e-04
196.750000,-1.039411677959e-04
196.800000,-7.162928382117e-05
196.850000,-5.673957147142e-05
196.900000,-6.180514525529e-05
196.950000,-7.501706713765e-05
197.000000,-9.607317948176e-05
197.050000,-7.847136197380e-05
197.100000,-6.588183085951e-05
197.150000,-6.805613671222e-05
197.200000,-3.560078831284e-05
197.250000,-4.339750785191e-05
197.300000,-8.056487022798e-05
197.350000,-8.947957200651e-05
197.400000,-1.011146871550e-04
197.450000,-9.612099135207e-05
197.500000,-1.023630424708e-04
197.550000,-1.265144817642e-04
197.600000,-1.018962729310e-04
197.650000,-5.805551431545e-05
197.700000,-2.535670150051e-05
197.750000,-1.532611348224e-05
197.800000,-2.116891451582e-05
197.850000,-1.533349532972e-05
197.900000,-9.717462104961e-06
197.950000,2.293699174488e-05
198.000000,2.028980394507e-05
198.050000,-3.975109690658e-05
198.100000,-1.728776667406e-05
198.150000,2.345519218905e-05
198.200000,2.705158832540e-05
198.250000,6.966244001999e-05
198.300000,7.249050745581e-05
198.350000,3.785627606574e-05
198.400000,3.915406727632e-05
198.450000,6.028193884771e-05
198.500000,9.579741545067e-05
198.550000,1.141760156515e-04
198.600000,1.152360203121e-04
198.650000,1.195339665837e-04
198.700000,1.178958337633e-04
198.750000,1.005573296312e-04
198.800000,7.455207030027e-05
198.850000,9.501429187181e-05
198.900000,1.086427618208e-04
198.950000,8.044930939220e-05
199.000000,9.442527427187e-05
199.050000,1.064232018319e-04
199.100000,1.131823811319e-04
199.150000,1.517300618524e-04
199.200000,1.627237250077e-04
199.250000,1.523420659989e-04
199.300000,1.267197243104e-04
199.350000,1.354486597270e-04
199.400000,1.986121070079e-04
199.450000,2.261237331571e-04
199.500000,2.528868789848e-04
199.550000,2.763130273935e-04
199.600000,2.586389517753e-04
199.650000,2.487006188850e-04
199.700000,2.168340441756e-04
199.750000,1.919933716728e-04
199.800000,2.131673257420e-04
199.850000,2.293951458616e-04
199.900000,2.403982333449e-04
199.950000,2.430670374024e-04
200.000000,2.308022200575e-04
